pygame 2.4.0 (SDL 2.26.4, Python 3.9.21)
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04614202708844832, episodic_length=200
episodic_return=0.14874908763796524, episodic_length=198
episodic_return=0.14271402829765512, episodic_length=172
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.30097595145883677, episodic_length=144
episodic_return=-0.03366276223952067, episodic_length=201
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.4272409319434153, episodic_length=95
episodic_return=0.09507590528289796, episodic_length=193
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04850974056119825, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.11872814536234393, episodic_length=195
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.5431394453432757, episodic_length=76
episodic_return=0.37955260688202647, episodic_length=106
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.25036742146892216, episodic_length=140
episodic_return=0.28445776048982324, episodic_length=127
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.4113229487883826, episodic_length=104
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.05710115013118247, episodic_length=208
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.21545147961727218, episodic_length=158
episodic_return=0.039741367482983236, episodic_length=205
episodic_return=0.24489276635944401, episodic_length=139
episodic_return=0.38926548493139895, episodic_length=107
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.35619560173843057, episodic_length=112
episodic_return=0.5216053140637943, episodic_length=79
episodic_return=0.2313049999756788, episodic_length=142
episodic_return=0.49242862458237147, episodic_length=86
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.054168054512002406, episodic_length=200
episodic_return=0.35295612147240324, episodic_length=109
episodic_return=0.32936179387097003, episodic_length=117
episodic_return=0.1406264663266589, episodic_length=201
episodic_return=0.1052174919582134, episodic_length=193
episodic_return=0.1172216144842331, episodic_length=185
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.28408798464440677, episodic_length=132
episodic_return=0.06520987663729665, episodic_length=205
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=0.37096979291821697, episodic_length=108
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.015621328801622052, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.879456838714409, episodic_length=33
episodic_return=0.023934662918273276, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.5165028717541158, episodic_length=84
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.1537563516898846, episodic_length=171
episodic_return=-0.058706918759158754, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.4279149798592514, episodic_length=120
episodic_return=0.5310949595980611, episodic_length=76
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.4413296113511571, episodic_length=92
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.01838328531605071, episodic_length=201
episodic_return=0.0784977125780556, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.3111467988799076, episodic_length=119
episodic_return=0.36626345115271564, episodic_length=108
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.6583429988421877, episodic_length=60
episodic_return=0.22925802868917766, episodic_length=150
episodic_return=-0.05482468822992269, episodic_length=205
episodic_return=0.70560464140582, episodic_length=55
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.3026085015465204, episodic_length=123
episodic_return=0.22368070564366455, episodic_length=147
episodic_return=0.585938332355086, episodic_length=71
episodic_return=0.35432643108037676, episodic_length=110
episodic_return=0.36679034279856926, episodic_length=142
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.19547962520526546, episodic_length=192
episodic_return=0.8462345416382422, episodic_length=37
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.20849263921353356, episodic_length=152
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.10994993044719079, episodic_length=187
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.3471173092638358, episodic_length=114
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.028770953205178373, episodic_length=202
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.6744255156791028, episodic_length=56
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.08908506892627335, episodic_length=198
episodic_return=-0.027917488209160592, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.4293074782293773, episodic_length=97
episodic_return=0.07886374517515801, episodic_length=202
episodic_return=0.19522432210446178, episodic_length=193
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.0024959705429312418, episodic_length=208
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.11505094627580663, episodic_length=185
episodic_return=0.4289642425033734, episodic_length=124
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.5392400691243772, episodic_length=77
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.038870156150344205, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.29556051964905855, episodic_length=132
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.2052585775864912, episodic_length=149
episodic_return=0.6917434752354318, episodic_length=58
episodic_return=-0.0014840078364728143, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.03458494023865859, episodic_length=200
episodic_return=0.46820520166321955, episodic_length=97
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.04113624084714081, episodic_length=206
episodic_return=0.39829783437356325, episodic_length=101
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.5303409703809446, episodic_length=78
episodic_return=-0.038603536597376864, episodic_length=200
episodic_return=0.13655526367336382, episodic_length=174
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.3447517586004591, episodic_length=111
episodic_return=-0.05946021400551017, episodic_length=208
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.036722015999395875, episodic_length=201
episodic_return=-0.052152046475903435, episodic_length=200
episodic_return=0.07853281998382855, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.08538276574553649, episodic_length=199
episodic_return=0.17011600317551306, episodic_length=165
episodic_return=0.3202240330040641, episodic_length=124
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.5888237540921981, episodic_length=71
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.29381204261762756, episodic_length=141
episodic_return=0.7858032081781012, episodic_length=43
episodic_return=0.5152860401148855, episodic_length=81
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.618611001519726, episodic_length=64
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.007938042510107025, episodic_length=204
episodic_return=0.42918189929496237, episodic_length=96
episodic_return=0.4816437860995633, episodic_length=86
episodic_return=0.6425449512135178, episodic_length=60
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3143384558769641, episodic_length=122
episodic_return=-0.013395564259557895, episodic_length=200
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.6572574721318237, episodic_length=62
episodic_return=-0.060340676445294665, episodic_length=202
episodic_return=-0.03471614878207842, episodic_length=205
episodic_return=-0.014052197977478188, episodic_length=205
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.09225906579145757, episodic_length=195
episodic_return=0.00657412251975495, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.056155575187730455, episodic_length=203
episodic_return=0.1639433076485696, episodic_length=172
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.48235400899308684, episodic_length=89
episodic_return=0.2728023935547751, episodic_length=140
episodic_return=-0.04812496993541032, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.08719421823701062, episodic_length=199
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.2041073891602961, episodic_length=155
episodic_return=0.16893286696587775, episodic_length=167
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.09219899878457222, episodic_length=202
episodic_return=0.2966111697573317, episodic_length=127
episodic_return=0.10590166548553143, episodic_length=198
episodic_return=0.4660737336328509, episodic_length=87
episodic_return=-0.023532153127205684, episodic_length=204
episodic_return=0.6604213433070879, episodic_length=58
episodic_return=0.26639975882022376, episodic_length=136
episodic_return=0.13638270635464145, episodic_length=177
episodic_return=0.16013364672707664, episodic_length=195
episodic_return=0.7679578584821569, episodic_length=48
episodic_return=-0.05507824077190342, episodic_length=207
episodic_return=0.3345880058149697, episodic_length=115
episodic_return=0.09583479742955708, episodic_length=202
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.019707786052343624, episodic_length=205
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.4465335421847658, episodic_length=92
episodic_return=0.8328309494131434, episodic_length=39
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.530427517974867, episodic_length=88
episodic_return=0.21263618181190164, episodic_length=147
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.6771158737835485, episodic_length=59
episodic_return=0.4869381674635529, episodic_length=88
episodic_return=0.6016747600663672, episodic_length=66
episodic_return=-0.02844542158599123, episodic_length=204
episodic_return=0.18321402240013035, episodic_length=158
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.18214362290417535, episodic_length=162
episodic_return=0.08433879162521862, episodic_length=199
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.17057658513425009, episodic_length=161
episodic_return=0.20781713041173577, episodic_length=152
episodic_return=0.4700649713997651, episodic_length=89
episodic_return=0.7649530074198364, episodic_length=45
episodic_return=0.13833591544559976, episodic_length=174
episodic_return=0.106987368083593, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.5512856155215177, episodic_length=77
episodic_return=0.4011476221074937, episodic_length=106
episodic_return=0.48174977988717843, episodic_length=90
episodic_return=0.3972644420249444, episodic_length=139
episodic_return=-0.03036387308096904, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.24305289116933287, episodic_length=141
episodic_return=0.6768674324686178, episodic_length=58
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.03352062250765961, episodic_length=204
episodic_return=0.11918348481888262, episodic_length=191
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.05623012971246045, episodic_length=206
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.4928668358217706, episodic_length=87
episodic_return=-0.052152046475903435, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.054497072290506515, episodic_length=205
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.23337035796145214, episodic_length=143
episodic_return=0.39219330001540065, episodic_length=109
episodic_return=0.2867441201776663, episodic_length=127
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.24626680540469498, episodic_length=138
episodic_return=0.1867179615545039, episodic_length=158
episodic_return=0.23432068596697997, episodic_length=144
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.68043723855412, episodic_length=59
episodic_return=0.2260738065466975, episodic_length=149
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3868564439539207, episodic_length=102
episodic_return=0.5468101799621328, episodic_length=79
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.05866846833461666, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.591606179243101, episodic_length=68
episodic_return=0.2335886212844335, episodic_length=144
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.15753862253417508, episodic_length=165
episodic_return=0.280797067339984, episodic_length=127
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.5057425485611446, episodic_length=84
episodic_return=0.28528243156566363, episodic_length=131
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.03779092905335041, episodic_length=205
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.803788601344864, episodic_length=41
episodic_return=0.01642539097055692, episodic_length=200
episodic_return=0.5145951508610397, episodic_length=79
episodic_return=0.13732198515911948, episodic_length=175
episodic_return=0.2965928682876999, episodic_length=130
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.24223347470787657, episodic_length=138
episodic_return=0.17969837641104694, episodic_length=167
episodic_return=0.7268412897830965, episodic_length=52
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.3038822327160994, episodic_length=127
episodic_return=0.11929194712401073, episodic_length=188
episodic_return=0.5165330909046679, episodic_length=81
episodic_return=0.240883221993913, episodic_length=190
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=0.18945407487207333, episodic_length=166
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.8599656476239923, episodic_length=35
episodic_return=0.621355008881485, episodic_length=64
episodic_return=0.3966295521316886, episodic_length=168
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.039825326219089054, episodic_length=202
episodic_return=0.18099273519443645, episodic_length=158
episodic_return=0.2203915351921757, episodic_length=144
episodic_return=-0.0027331211155457464, episodic_length=203
episodic_return=0.2946819052905456, episodic_length=130
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.33076747789634814, episodic_length=119
episodic_return=-0.05926203152288414, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.057853045083478785, episodic_length=200
episodic_return=-0.052070686371918244, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.2988716455320205, episodic_length=126
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.2938402373629066, episodic_length=126
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3969552134397436, episodic_length=105
episodic_return=0.28096552687161996, episodic_length=134
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.016280191202599274, episodic_length=200
episodic_return=0.5010222049435397, episodic_length=112
episodic_return=0.272390220488863, episodic_length=137
episodic_return=0.01746607201585754, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.23016083697314454, episodic_length=148
episodic_return=0.27644463374998307, episodic_length=134
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.869662270327265, episodic_length=34
episodic_return=-0.05842514993335021, episodic_length=200
episodic_return=0.5624209761809273, episodic_length=71
episodic_return=-0.05283760119806562, episodic_length=200
episodic_return=-0.023270839303342387, episodic_length=202
episodic_return=0.3254849790077852, episodic_length=165
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.19239116317044086, episodic_length=170
episodic_return=0.1257998838207029, episodic_length=179
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.04319305317964223, episodic_length=200
episodic_return=0.10487925828143146, episodic_length=195
episodic_return=0.6428820850148049, episodic_length=84
episodic_return=-0.057457798449079674, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.40024759766011997, episodic_length=101
episodic_return=0.07355131307971063, episodic_length=205
episodic_return=-0.055848554746406195, episodic_length=208
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.05940902525391968, episodic_length=200
episodic_return=0.0721208242145273, episodic_length=200
episodic_return=0.07807794509792704, episodic_length=203
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.26595396506042596, episodic_length=138
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.05395929256682604, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.4797964148167897, episodic_length=89
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.05685013311462155, episodic_length=206
episodic_return=0.5878238288979405, episodic_length=72
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.017679595844700195, episodic_length=200
episodic_return=0.48410125357233186, episodic_length=85
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.051021165106644416, episodic_length=202
episodic_return=-0.05715549257917337, episodic_length=206
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.39938846132263417, episodic_length=144
episodic_return=0.22436593502039726, episodic_length=152
episodic_return=-0.05423837160488186, episodic_length=203
episodic_return=0.6599951601949818, episodic_length=59
episodic_return=0.24569037849280465, episodic_length=137
episodic_return=0.8021027149580962, episodic_length=41
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08763709658636372, episodic_length=208
episodic_return=0.1515835449883685, episodic_length=169
episodic_return=0.4252515805644165, episodic_length=95
episodic_return=0.2785053257393462, episodic_length=131
episodic_return=0.2718117247588996, episodic_length=135
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.1677179820745906, episodic_length=164
episodic_return=0.47390465419515415, episodic_length=86
episodic_return=-0.05866846833461666, episodic_length=204
episodic_return=0.42397796846135366, episodic_length=96
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.532245669098015, episodic_length=76
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.370277833189176, episodic_length=106
episodic_return=-0.04231167506643156, episodic_length=200
episodic_return=0.3304123227762645, episodic_length=118
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.054947470349104195, episodic_length=201
episodic_return=0.1155467297598145, episodic_length=184
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.0022680548920718663, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.2917212588187496, episodic_length=124
episodic_return=-0.05606608605902251, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.45129052094029487, episodic_length=90
episodic_return=0.48526975805466316, episodic_length=87
episodic_return=0.15474248379660616, episodic_length=167
episodic_return=-0.029085310640830957, episodic_length=200
episodic_return=0.020517632852375307, episodic_length=201
episodic_return=0.5486766741994993, episodic_length=74
episodic_return=0.11868471454785173, episodic_length=182
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.05014470852724951, episodic_length=201
episodic_return=0.013847211866379534, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.19702058590538, episodic_length=160
episodic_return=0.7185787690141202, episodic_length=52
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.05370317888805763, episodic_length=204
episodic_return=0.26350577856114815, episodic_length=132
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.6528171298740171, episodic_length=59
episodic_return=0.10994993044719079, episodic_length=187
episodic_return=0.5541136173660615, episodic_length=77
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.355458931018847, episodic_length=109
episodic_return=0.5682099357053016, episodic_length=72
episodic_return=0.7006474627600541, episodic_length=55
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.05053866222922218, episodic_length=204
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.5314750533554112, episodic_length=83
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.37804523572285753, episodic_length=104
episodic_return=0.2043712969473345, episodic_length=161
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.24635244466944667, episodic_length=137
episodic_return=0.6145970358224981, episodic_length=64
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.08998143008002546, episodic_length=196
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.012005785849963533, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.24557758103799995, episodic_length=138
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.045320525090721014, episodic_length=200
episodic_return=0.23343504760958303, episodic_length=149
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.04850974056119825, episodic_length=200
episodic_return=0.1682668913613505, episodic_length=163
episodic_return=0.18417654616317233, episodic_length=171
episodic_return=0.09335684186222473, episodic_length=195
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.16723987658748166, episodic_length=165
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.7301353925512699, episodic_length=51
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.27048516827251073, episodic_length=134
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.3374617723053671, episodic_length=120
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.09656121698988414, episodic_length=202
episodic_return=0.15400203589296166, episodic_length=179
episodic_return=0.025463591683301257, episodic_length=203
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=0.2737710452280615, episodic_length=130
episodic_return=-0.058985869896709196, episodic_length=200
episodic_return=-0.03779092905335041, episodic_length=205
episodic_return=-0.0873860795698028, episodic_length=206
episodic_return=0.8310039149181762, episodic_length=39
episodic_return=0.5078502659129285, episodic_length=88
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=0.12140436915459578, episodic_length=188
episodic_return=0.5749595310154563, episodic_length=71
episodic_return=-0.057107013879545816, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.14379625628117088, episodic_length=171
episodic_return=-0.08712996589103439, episodic_length=204
episodic_return=0.09570348395022879, episodic_length=203
episodic_return=0.6822015649892075, episodic_length=61
episodic_return=0.281429607250007, episodic_length=132
episodic_return=0.17780734508515011, episodic_length=164
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.041089920161993566, episodic_length=201
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.07684537533038444, episodic_length=201
episodic_return=0.13927008457215068, episodic_length=176
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=-0.04668060681756383, episodic_length=201
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.012365699405837642, episodic_length=200
episodic_return=-0.03995663969841734, episodic_length=203
episodic_return=0.23736976728492193, episodic_length=140
episodic_return=0.29459659236574465, episodic_length=125
episodic_return=0.35619560173843057, episodic_length=112
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.4502378879167139, episodic_length=96
episodic_return=-0.026777779098319764, episodic_length=205
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08725866623212404, episodic_length=205
episodic_return=-0.05726932418778301, episodic_length=200
episodic_return=0.8462345416382422, episodic_length=37
episodic_return=0.5061599584473297, episodic_length=105
episodic_return=-0.05667375139348063, episodic_length=200
episodic_return=0.24721579774653796, episodic_length=136
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.28445776048982324, episodic_length=127
episodic_return=0.1239630818748893, episodic_length=180
episodic_return=0.41158134902376386, episodic_length=98
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08751221877410477, episodic_length=207
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=-0.08699996554649939, episodic_length=203
episodic_return=0.5216485376001084, episodic_length=81
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.4096510833700727, episodic_length=98
episodic_return=-0.08686865206717109, episodic_length=202
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.14311369563049284, episodic_length=174
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=-0.054813490674246235, episodic_length=200
episodic_return=0.15892129617894857, episodic_length=176
episodic_return=-0.08673601218906171, episodic_length=201
episodic_return=0.13569142498460607, episodic_length=174
episodic_return=0.21869854264859856, episodic_length=152
episodic_return=0.712261280267342, episodic_length=52
episodic_return=-0.08660203251420374, episodic_length=200
episodic_return=0.3480679893478472, episodic_length=114
episodic_return=0.03522348236007361, episodic_length=203
